[+] A iniciar stress write Modbus FC6 contra 172.27.224.250:502 (UnitID=1, Reg=6)...
[!] Stress write FC6 no registo 6, valor base 10
[2025-10-06 20:49:12] TID 1728 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:12] TID 1729 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:13] TID 1730 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:13] TID 1731 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:13] TID 1732 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:13] TID 1733 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:13] TID 1734 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:13] TID 1735 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:13] TID 1736 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:13] TID 1737 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:13] TID 1738 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:13] TID 1739 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:14] TID 1740 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:14] TID 1741 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:14] TID 1742 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:14] TID 1743 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:14] TID 1744 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:14] TID 1745 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:14] TID 1746 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:14] TID 1747 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:14] TID 1748 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:14] TID 1749 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:15] TID 1750 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:15] TID 1751 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:15] TID 1752 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:15] TID 1753 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:15] TID 1754 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:15] TID 1755 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:15] TID 1756 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:15] TID 1757 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:15] TID 1758 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:15] TID 1759 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:16] TID 1760 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:16] TID 1761 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:16] TID 1762 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:16] TID 1763 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:16] TID 1764 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:16] TID 1765 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:16] TID 1766 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:16] TID 1767 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:16] TID 1768 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:16] TID 1769 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:17] TID 1770 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:17] TID 1771 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:17] TID 1772 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:17] TID 1773 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:17] TID 1774 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:17] TID 1775 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:17] TID 1776 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:17] TID 1777 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:17] TID 1778 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:18] TID 1779 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:18] TID 1780 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:18] TID 1781 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:18] TID 1782 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:18] TID 1783 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:18] TID 1784 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:18] TID 1785 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:18] TID 1786 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:18] TID 1787 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:18] TID 1788 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:19] TID 1789 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:19] TID 1790 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:19] TID 1791 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:19] TID 1792 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:19] TID 1793 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:19] TID 1794 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:19] TID 1795 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:19] TID 1796 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:19] TID 1797 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:19] TID 1798 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:20] TID 1799 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:20] TID 1800 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:20] TID 1801 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:20] TID 1802 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:20] TID 1803 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:20] TID 1804 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:20] TID 1805 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:20] TID 1806 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:20] TID 1807 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:20] TID 1808 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:21] TID 1809 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:21] TID 1810 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:21] TID 1811 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:21] TID 1812 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:21] TID 1813 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:21] TID 1814 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:21] TID 1815 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:21] TID 1816 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:21] TID 1817 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:21] TID 1818 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:22] TID 1819 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:22] TID 1820 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:22] TID 1821 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:22] TID 1822 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:22] TID 1823 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:22] TID 1824 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:22] TID 1825 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:22] TID 1826 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:22] TID 1827 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:22] TID 1828 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:23] TID 1829 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:23] TID 1830 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:23] TID 1831 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:23] TID 1832 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:23] TID 1833 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:23] TID 1834 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:23] TID 1835 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:23] TID 1836 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:23] TID 1837 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:23] TID 1838 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:24] TID 1839 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:24] TID 1840 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:24] TID 1841 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:24] TID 1842 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:24] TID 1843 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:24] TID 1844 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:24] TID 1845 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:24] TID 1846 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:24] TID 1847 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:24] TID 1848 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:25] TID 1849 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:25] TID 1850 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:25] TID 1851 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:25] TID 1852 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:25] TID 1853 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:25] TID 1854 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:25] TID 1855 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:25] TID 1856 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:25] TID 1857 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:25] TID 1858 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:26] TID 1859 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:26] TID 1860 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:26] TID 1861 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:26] TID 1862 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:26] TID 1863 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:26] TID 1864 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:26] TID 1865 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:26] TID 1866 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:26] TID 1867 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:26] TID 1868 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:27] TID 1869 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:27] TID 1870 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:27] TID 1871 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:27] TID 1872 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:27] TID 1873 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:27] TID 1874 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:27] TID 1875 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:27] TID 1876 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:27] TID 1877 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:27] TID 1878 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:28] TID 1879 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:28] TID 1880 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:28] TID 1881 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:28] TID 1882 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:28] TID 1883 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:28] TID 1884 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:28] TID 1885 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:28] TID 1886 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:28] TID 1887 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:28] TID 1888 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:29] TID 1889 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:29] TID 1890 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:29] TID 1891 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:29] TID 1892 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:29] TID 1893 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:29] TID 1894 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:29] TID 1895 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:29] TID 1896 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:29] TID 1897 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:29] TID 1898 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:30] TID 1899 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:30] TID 1900 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:30] TID 1901 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:30] TID 1902 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:30] TID 1903 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:30] TID 1904 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:30] TID 1905 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:30] TID 1906 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:30] TID 1907 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:30] TID 1908 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:31] TID 1909 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:31] TID 1910 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:31] TID 1911 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:31] TID 1912 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:31] TID 1913 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:31] TID 1914 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:31] TID 1915 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:31] TID 1916 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:31] TID 1917 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:31] TID 1918 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:32] TID 1919 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:32] TID 1920 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:32] TID 1921 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:32] TID 1922 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:32] TID 1923 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:32] TID 1924 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:32] TID 1925 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:32] TID 1926 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:32] TID 1927 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:32] TID 1928 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:33] TID 1929 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:33] TID 1930 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:33] TID 1931 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:33] TID 1932 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:33] TID 1933 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:33] TID 1934 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:33] TID 1935 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:33] TID 1936 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:33] TID 1937 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:33] TID 1938 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:34] TID 1939 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:34] TID 1940 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:34] TID 1941 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:34] TID 1942 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:34] TID 1943 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:34] TID 1944 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:34] TID 1945 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:34] TID 1946 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:34] TID 1947 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:34] TID 1948 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:35] TID 1949 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:35] TID 1950 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:35] TID 1951 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:35] TID 1952 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:35] TID 1953 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:35] TID 1954 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:35] TID 1955 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:35] TID 1956 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:35] TID 1957 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:36] TID 1958 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:36] TID 1959 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:36] TID 1960 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:36] TID 1961 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:36] TID 1962 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:36] TID 1963 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:36] TID 1964 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:36] TID 1965 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:36] TID 1966 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:36] TID 1967 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:37] TID 1968 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:37] TID 1969 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:37] TID 1970 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:37] TID 1971 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:37] TID 1972 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:37] TID 1973 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:37] TID 1974 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:37] TID 1975 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:37] TID 1976 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:37] TID 1977 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:38] TID 1978 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:38] TID 1979 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:38] TID 1980 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:38] TID 1981 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:38] TID 1982 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:38] TID 1983 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:38] TID 1984 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:38] TID 1985 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:38] TID 1986 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:38] TID 1987 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:39] TID 1988 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:39] TID 1989 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:39] TID 1990 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:39] TID 1991 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:39] TID 1992 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:39] TID 1993 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:39] TID 1994 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:39] TID 1995 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:39] TID 1996 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:39] TID 1997 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:40] TID 1998 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:40] TID 1999 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:40] TID 2000 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:40] TID 2001 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:40] TID 2002 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:40] TID 2003 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:40] TID 2004 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:40] TID 2005 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:40] TID 2006 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:40] TID 2007 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:41] TID 2008 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:41] TID 2009 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:41] TID 2010 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:41] TID 2011 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:41] TID 2012 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:41] TID 2013 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:41] TID 2014 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:41] TID 2015 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:41] TID 2016 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:41] TID 2017 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:42] TID 2018 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:42] TID 2019 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:42] TID 2020 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:42] TID 2021 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:42] TID 2022 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:42] TID 2023 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:42] TID 2024 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:42] TID 2025 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:42] TID 2026 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:42] TID 2027 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:43] TID 2028 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:43] TID 2029 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:43] TID 2030 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:43] TID 2031 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:43] TID 2032 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:43] TID 2033 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:43] TID 2034 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:43] TID 2035 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:43] TID 2036 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:43] TID 2037 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:44] TID 2038 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:44] TID 2039 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:44] TID 2040 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:44] TID 2041 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:44] TID 2042 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:44] TID 2043 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:44] TID 2044 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:44] TID 2045 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:44] TID 2046 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:44] TID 2047 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:49:45] TID 2048 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:49:45] TID 2049 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:49:45] TID 2050 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:49:45] TID 2051 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:49:45] TID 2052 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:49:45] TID 2053 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:49:45] TID 2054 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:49:45] TID 2055 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:49:45] TID 2056 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:49:45] TID 2057 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:49:46] TID 2058 | Valor enviado: 10 | Valor recebido: 10
